SaleID,CustomerID,WineDesignation,Quantity,SaleAmount,SaleDate
3694,2222,Madeline,5,203.5820729262378,2024-05-19
3695,4279,Cuvée de Connetable,3,62.889812217181074,2023-02-11
3696,3344,Sybarite,4,53.73363777481543,2023-10-15
3697,4809,El Albar Excelencia,3,408.5430373715907,2023-06-18
3698,4266,Catena Alta,3,241.90533855003153,2024-04-26
3699,1119,Epineuil,1,311.73693479658584,2022-07-18
3700,2852,Rsv.,1,435.96478944027456,2022-11-15
3701,3799,Proprietor's Reserve Old Vine,2,143.8903936181521,2022-08-29
3702,2407,Blanc de Noir,4,155.3700827842132,2022-08-25
3703,3842,White Rhone Blend,2,11.392298743740897,2023-10-09
3704,242,Les Chardannes,1,353.4322504147521,2023-01-12
3705,34,Private Stash #9,5,50.61242409106438,2022-06-23
3706,2246,Villagrande Bianco,3,44.585389026349226,2023-07-07
3707,1625,Albithia,5,136.63836824246266,2023-03-02
3708,3691,Winemakers Signature,5,485.1571094423594,2023-05-14
3709,889,Eminence,2,459.7868324020173,2023-08-06
3710,4483,Barrel Reserve,3,353.46412854022327,2022-09-19
3711,4431,Gròttolo,1,485.87786022116387,2023-02-22
3712,2468,Tufaie,2,56.50744600649502,2024-01-01
3713,2375,Hope's Cuvee,4,158.72013287243632,2023-10-11
3714,3761,Pinot Noir Brut Reserva Rosé,3,498.0215567413332,2022-07-07
3715,754,Morrison Lane Vineyard,1,162.2169149565508,2024-02-03
3716,3578,Wallula Vineyard,1,380.52524753003877,2023-01-06
3717,4450,Casa Conde de Haro,3,107.48537319597783,2023-01-02
3718,3812,Sauvignon Blanc-Macabeo,2,288.69598327375206,2023-05-07
3719,4451,Steinbuckel Laumersheimer Mandelberg Spätlese Trocken,5,331.5831378736625,2023-03-14
3720,1194,Sayulita Red,2,450.6100211124058,2023-01-28
3721,1179,Casta Diva Cosecha Dorada Dry,5,93.94145124841663,2024-01-02
3722,3894,Chocapalha Reserva,4,157.8210390574317,2024-04-12
3723,2975,Vipra Bianca,3,86.6530464553382,2023-08-05
3724,10,River's,2,376.5761493521899,2022-09-01
3725,816,Clave del Secreto,3,482.52287286547295,2023-09-09
3726,2076,Authenticity Paderewski Vineyard,5,16.636693424409422,2024-03-12
3727,2338,Rangen de Thann Grand Cru Clos Saint-Théobald ,3,477.177456912401,2023-05-13
3728,4898,Old Vines Gran Reserva,2,176.6945479822474,2023-02-19
3729,877,Pickett Road,3,23.6817023460912,2022-07-27
3730,3806,Black Hole Vineyard,3,161.031736965272,2022-07-03
3731,648,Clos Pepe,2,183.4172355261298,2023-07-21
3732,952,Scarlet Ladybird Single Site,3,451.64263974950467,2023-01-31
3733,3783,Solèr,4,193.40181860720116,2023-01-09
3734,1955,La Chaudouillonne Grande Cuvée,4,207.29472261148914,2024-03-13
3735,2274,Fraschin,5,86.53023716144526,2022-07-26
3736,3815,Brut de Brut,4,363.07248997038187,2023-03-26
3737,2298,30th Anniversary To Kalon,3,212.98869119587258,2023-10-17
3738,1588,Icewine Andrew Peller Signature Series,5,116.92576150916717,2022-07-10
3739,126,Ruit Hora,4,68.54822224993188,2023-08-13
3740,2006,Toasted Head Giguiere Ranch,3,229.64470785772951,2022-11-11
3741,3508,Moffett Block,5,483.3899771440042,2023-10-30
3742,4933,Qvevri Traditional Kakhuri Dry Unfiltered Amber Wine,2,134.02408572810066,2024-01-23
3743,526,Les Beaumonts,2,413.69051213751254,2023-03-01
3744,2683,Heart of the Hill Vineyard,2,139.0067644894857,2022-12-21
3745,1440,Bon Vallon,2,46.171698760686446,2024-02-23
3746,2424,Millesimato Regium Riserva Brut,3,256.28726269969474,2024-02-22
3747,29,Zeltinger Sonnenuhr Kabinett,5,400.91491001901323,2023-01-08
3748,1707,Cuvee Christine,2,239.09386060192648,2023-01-18
3749,3068,Twin Creeks Vineyard,3,52.43075700658344,2023-04-06
3750,2480,Casone,1,314.5850637054255,2024-05-27
3751,4802,Mater,5,154.49331804736966,2023-02-24
3752,1306,Winemakers Select Bin 11,1,18.95651987592065,2023-08-10
3753,4564,G6,2,446.6217419166349,2024-04-18
3754,1206,Gran Reserva Cuvée,3,491.993927998968,2023-01-29
3755,400,Cancelli,5,344.2583921587725,2023-05-03
3756,1413,Lurei,2,45.22582805980329,2023-07-09
3757,447,Estate Grown Dry,5,74.93413101284675,2023-09-24
3758,1033,Amado Sur,3,115.44563245454374,2023-02-26
3759,3182,Molly's Vineyard,4,194.9798855146657,2022-09-02
3760,2495,Life from Stone,2,96.29185567511063,2022-08-22
3761,4837,Tutto a Mano Valmaggiore,2,24.32271778605788,2022-09-03
3762,261,Terre d'Agala,5,238.0112206040634,2023-12-16
3763,314,Patina Vineyard,2,268.50676558543427,2023-09-25
3764,1280,La Cuvée Mythique,4,456.78622811121613,2023-03-31
3765,1149,Clandestino,4,319.14760832315983,2022-11-15
3766,1822,Premium Branco,1,252.12339067827324,2022-07-12
3767,1986,UV Lancel Creek,2,102.66800157522783,2023-02-20
3768,2969,Les Comtes Cahors,4,340.6700473363832,2023-12-27
3769,3283,Deen De Bortoli Vat 2,2,113.30780669083315,2023-08-16
3770,2120,Riserva Il Falcone,1,125.44428333988952,2024-05-01
3771,3631,Ayni,3,189.31291868998127,2022-09-30
3772,322,Ritchie Vineyard Cinder Cone,1,19.698560687963795,2023-01-17
3773,3233,Lot 134,4,421.4546614237401,2023-02-25
3774,391,Mon Adour,5,124.26794565209778,2022-07-19
3775,4604,Cuvée Nicolas,3,374.86840181129617,2023-08-31
3776,4232,Venta Mazzaron,3,263.42357699328204,2023-08-30
3777,3138,La Ronde Red Wine,2,443.316144274635,2022-10-05
3778,1783,Domaine du Galet des Papes Tradition,2,224.21171495214975,2023-10-26
3779,3388,Ringer,5,60.13538727619417,2022-07-30
3780,4209,White Hills Vineyard Limited,5,466.8271098822836,2023-01-14
3781,3832,Brandlin Vineyard,5,201.17963863250202,2022-12-24
3782,2559,Lylee,2,146.66457834742621,2022-11-22
3783,1548,Viñas Viejas,5,442.6110442848894,2024-01-09
3784,939,Aniceto Reserve,3,118.30139891957865,2023-09-01
3785,2851,Grotte,4,25.31316167948836,2022-11-04
3786,4070,Cristalino Brut Nature,3,68.84944240961991,2023-02-12
3787,1236,Cuvée Carole,2,426.15665321050966,2023-04-19
3788,4067,Limited Estate Reserve Tatria Meritage Red Table Wine,1,278.16636419541476,2023-12-09
3789,2433,Touriga Nacional,3,204.76002522571886,2023-05-26
3790,4704,Familiae,3,121.07889878634887,2022-11-11
3791,436,Syrage,1,49.47799125593569,2024-03-05
3792,4872,Borgaio,3,337.3057624603806,2024-02-18
3793,3867,Ensemble,3,492.7496645718687,2023-05-07
3794,3610,Premium Tepe Vineyard,3,33.962646780007645,2022-09-19
3795,4024,The Central Late Harvest,2,71.55840372805822,2024-05-12
3796,1969,Meritage Red Wine,2,403.56338198336,2023-12-20
3797,317,Terra S. Giovanni,5,112.3094132935578,2024-05-05
3798,3680,Rothenberg,1,261.0542827293898,2023-11-28
3799,1597,Annata,1,443.5057253027254,2024-04-05
3800,2513,Estate Blend,2,368.84831266707505,2024-04-05
3801,2333,Seven Hills Vineyard Estate Perigee,5,24.099059909069652,2024-02-21
3802,1506,Red Dessert,2,32.159978496123955,2024-01-06
3803,2111,Oberemmeler Hütte Spätlese,2,181.73096767312612,2023-04-25
3804,2138,La Capitelle,1,468.0360487151122,2023-01-19
3805,161,Il Cucchetto,1,310.49766541549087,2022-07-29
3806,4183,Monticello Vineyard Kaarin's Terrace,5,125.30440658697323,2023-12-04
3807,2140,Larry Hyde & Sons Vineyard,1,260.8251678745725,2023-11-10
3808,3035,Cambium,1,485.93823132120997,2023-11-20
3809,2553,U Munte,2,260.14756924872654,2023-02-18
3810,2307,Biancodicaselle,4,140.02134145393455,2023-02-22
3811,590,Riserva Nittardi,2,465.5300678655496,2024-01-23
3812,1212,Millesimato Cuvée Platinum,3,93.18750085873381,2023-07-10
3813,2879,Two Messengers,4,485.74868457177763,2022-10-10
3814,4777,Finca Los Turcos,2,159.2371741355006,2023-08-02
3815,1977,Lailum Riserva,1,241.2406205397659,2023-07-18
3816,3594,Selección del Directorio,1,465.39388253398073,2024-05-07
3817,2693,Pietravalle,3,462.98524252458736,2024-04-09
3818,4247,Lote 44,3,49.851153987036334,2024-04-06
3819,1751,Father and Son Cuvée,4,445.934049277724,2023-12-20
3820,3346,Anciennes Vignes,4,191.06827122195764,2023-12-04
3821,504,Aurora Vineyard,2,110.52139273196482,2023-08-28
3822,270,Scurati,4,267.87948197290984,2023-06-28
3823,3152,Papa's Knoll Estate Bottled,3,89.89394135032835,2022-12-08
3824,4513,Col de Bliss,2,241.03977603761135,2022-10-14
3825,1991,Gran Reserva Limited Edition,3,21.508726345406235,2022-10-20
3826,1914,Vinha Castelo Melhor Vintage,1,344.07551133441854,2022-10-02
3827,1149,Grenache-Mourvèdre-Shiraz,1,103.04465386697294,2023-01-16
3828,3583,Côte du Py Vieilles Vignes,3,280.1103467827816,2022-12-19
3829,3138,Pauline's Vineyard,3,429.15548427579347,2022-07-02
3830,3979,Cuvée de la Pompadour Brut Rosé,2,219.7453610482669,2023-04-26
3831,1012,Upstream,2,297.6989211020413,2023-09-23
3832,3601,Ruit Hora,1,403.1891324938637,2022-09-14
3833,4857,Sorì Tildin,1,328.31683098457745,2022-11-18
3834,4086,Appellation Series Kathy's Cuvée,3,216.74091743324237,2022-06-26
3835,2864,Scarrone Vigna Vecchia,1,145.25543227677096,2022-06-30
3836,713,Premier Cru Blanc de Blancs Premium Brut,1,314.938481569982,2024-05-09
3837,2856,Domaine des Monticoles,5,420.68618329881105,2023-04-03
3838,1469,Muleskinner,3,391.5666232484727,2023-05-13
3839,3362,Proprietor's Limited Release,3,432.7458576861395,2023-01-07
3840,4807,Bricco Rioglio,4,349.1889985305672,2023-03-03
3841,4897,Plus One,2,335.37909313651596,2023-02-20
3842,4225,Hommage Artist Series Reserve,3,219.83638724964814,2022-10-02
3843,3306,Le Mandorlae Riserva,2,241.65961818031653,2023-01-13
3844,4533,Roncagliette,4,24.272581590290134,2022-10-22
3845,2375,Due Mila Tre,4,205.23150158412284,2022-11-24
3846,3719,Elaine's Vineyard,1,396.1083748813374,2022-10-23
3847,332,Aphros  Super-Reserva Bruto,3,396.1497140590595,2024-02-29
3848,2655,Don Miguel Vineyard Estate Grown and Bottled,3,142.6398820210842,2022-09-07
3849,3260,Les Cornets,3,13.960024144122443,2024-01-13
3850,972,Valbuena,5,474.77332832900635,2024-01-15
3851,4546,Indindoli Vineyard,2,76.88929480592306,2022-09-12
3852,4184,Inocencio,5,191.86541758698775,2022-12-24
3853,807,The Merle Reserve,3,214.40169082457422,2022-08-13
3854,3629,Companion,5,167.0209100457745,2023-09-21
3855,2730,Lot #19,5,127.8849688495384,2024-04-07
3856,4261,Enosi,1,499.6106678725975,2024-02-18
3857,994,Sweet Torito,2,247.47144979640848,2023-10-27
3858,4242,Florentin,3,164.47968252013035,2023-07-11
3859,4287,Ondine,2,314.93727560646727,2024-06-09
3860,1672,Remolinos Vineyard Mini Ediciones,1,204.72063471573267,2023-03-01
3861,4919,Campaccio Selezione Riserva,4,45.02008133466303,2023-02-26
3862,4486,Rotunda Red,1,498.1400850081914,2024-05-31
3863,108,Rapley Trail Vineyard B Block,4,116.61580592344302,2024-04-21
3864,537,No. 99 Icewine,5,13.271295220326365,2023-02-14
3865,3217,LEHM Michaela's Vineyard Estate,2,31.629033290234158,2022-09-29
3866,1603,Cicinis,2,305.5405750262177,2024-05-16
3867,1104,Alluvium,1,255.36446141196703,2023-01-11
3868,2808,Garey Ranch Vineyard,3,123.2576476514413,2023-11-26
3869,2582,Soprendere,2,180.76545919118578,2022-11-04
3870,4900,Syrca Red Wine,4,496.09019742517967,2023-02-21
3871,2491,Chabot Vineyard,3,290.3150886677076,2023-06-26
3872,2013,Villa Canlungo,3,205.11004657053596,2023-01-26
3873,2869,Les Chabiots Premier Cru,5,116.27030075382433,2022-09-26
3874,3710,Kalkofen,5,86.99147195465133,2022-07-05
3875,4757,Amanzio,5,307.5546534300446,2024-04-15
3876,734,Quattuor Blanc de Blancs Brut,1,219.16103630901543,2024-04-15
3877,906,Graf Noir,3,37.00893943901002,2023-07-14
3878,3737,Sangiacomo Vineyards Reserve,5,168.55237914511648,2024-04-02
3879,3738,Horizonte de Exopto,4,175.35250528401946,2024-06-02
3880,3258,Dillon Springs Road Private Reserve,2,52.848802823023036,2023-06-25
3881,1639,Hacienda Zorita Natural Reserve Unamuno Vineyard,1,349.04057297218276,2024-03-06
3882,382,Spinnaker,3,255.49001532297177,2023-10-28
3883,1938,Valdemoreda Rosado,1,16.465727923974214,2022-09-08
3884,4031,Damaschito,1,489.2764202611153,2023-11-25
3885,530,Brigita Clone 777,3,186.7144010314823,2022-08-21
3886,1792,Alvarinho Portal do Fidalgo,4,110.92663244403852,2022-07-04
3887,1076,Montanello,2,396.03697841164245,2022-09-24
3888,161,Three Crowns Single Vineyard,1,473.06687874224133,2022-09-09
3889,1023,Nimbus Estate,1,387.5153042736955,2023-06-23
3890,3358,Vila Jardim Escolha,1,148.04607904470774,2022-12-24
3891,730,Domillor Harvest Selection,1,11.266809264988204,2024-02-02
3892,4343,Ted's Vineyard,5,361.3438873176757,2023-06-08
3893,1833,Nova Serra,3,286.5406885915434,2023-05-11
3894,45,Maso Canali,3,461.33765416668433,2023-09-10
3895,2791,Broken Rock Vineyard,2,90.32590393504942,2023-12-25
3896,214,Taylor Vineyard,4,102.42976894922907,2023-04-10
3897,982,Poggiotondo,1,136.11375167372898,2023-08-14
3898,1464,Soul Mate,5,367.5509136974959,2024-05-14
3899,4818,Blanc de Blancs Grand Cru Brut,5,316.84016560793896,2023-01-05
3900,2888,EA Colheita Seleccionada,1,87.71329101984949,2023-03-26
3901,3624,Old Barn,4,406.9102568249064,2022-08-16
3902,2817,Incanto,1,215.03393987296474,2022-08-20
3903,1525,Castello di Pomino,2,313.86473500153585,2022-12-11
3904,3621,Sono 500ml,3,345.2974989022205,2023-02-02
3905,2882,Sonnet #63,2,220.5021929901192,2023-05-09
3906,781,Magnolia Inspiration Vineyard,5,280.94939024654366,2024-02-13
3907,892,Piedra Roja Block 22,1,264.8597692716655,2022-07-04
3908,4864,Cuvée Vieilles Vignes Primeur,2,254.3477449944422,2023-10-15
3909,3770,Taranta,1,123.17915534054477,2022-06-27
3910,2847,Costa del Pesche Brut,5,243.7845995072286,2022-07-18
3911,4339,Corton-Charlemagne Grand Cru,5,34.30479489206143,2023-02-11
3912,3042,Otton Vineyards,5,465.3310369973429,2024-02-16
3913,2525,La Mère Grand,5,229.72212937743612,2023-04-24
3914,1889,Camarcanda,2,408.9786475036437,2023-09-25
3915,94,Faneros,5,338.34555361258066,2023-03-15
3916,331,Stonemason,4,361.8781353550886,2022-09-06
3917,1440,Double Canyon Vineyard,2,226.48026853774542,2022-12-22
3918,3248,Addor Vineyard Lower Block,4,488.1057026669202,2023-05-05
3919,4920,Rx-4 Red Wine,3,448.5198406959899,2022-07-03
3920,1271,Master Lot Reserve,1,412.9057845819916,2022-12-07
3921,2069,Pioneer Block 19 Bird Block,2,223.27684241541712,2023-08-23
3922,1587,Suliccenti,5,99.87686239026951,2022-09-23
3923,4002,Las Dosces,1,497.87172563314664,2023-01-09
3924,4923,Casalvento,2,216.3641720343866,2023-10-23
3925,2082,Dom,1,21.916624477972327,2023-10-31
3926,2423,Fermo,2,274.3475689657029,2024-01-28
3927,1633,Church Block Cabernet Sauvignon - Shiraz - Merlot,5,46.256952296383055,2022-08-22
3928,1549,Milestone Cabernet Franc-Merlot,1,26.982443739726463,2023-06-21
3929,1691,Viking Estate Vineyard,1,454.43849269419957,2022-10-12
3930,1079,SP 68,4,244.7337854584821,2024-03-11
3931,3200,Grand Terroir Tautavel,4,482.6302212746915,2022-08-03
3932,2652,Prestige Codru,3,435.0033308024319,2022-11-04
3933,160,Molisse,2,18.051035108953663,2022-11-11
3934,1712,Prodigo,5,125.94974087563793,2023-05-17
3935,400,Sciara,1,419.979050310033,2024-03-15
3936,3302,Vale de Mata Reserva,5,50.88092928146308,2024-05-08
3937,2508,Clos Montirius,5,92.44542106592627,2022-08-26
3938,3918,Le Vol des Anges,2,128.98483527781198,2023-04-09
3939,1279,Vin Soave,4,412.38603195294166,2022-11-29
3940,2418,Cara Mia Vineyard Bel Canto Red Wine,3,116.02296238696728,2022-08-27
3941,1422,Kaseler Dominikanerberg Auslese,3,102.3975997008918,2023-08-18
3942,1875,Les Chaillots Premier Cru,2,124.45814578689789,2022-08-23
3943,4010,Alchemy,3,153.44683788158534,2022-11-10
3944,3951,Hidden Horse,5,24.20955091230575,2023-11-05
3945,2855,Messias Selection,5,319.29568535649236,2023-11-24
3946,1185,Calvert Vineyard Bannockburn,2,319.5649761536693,2024-02-24
3947,2798,IQUE,1,293.7511700791747,2023-04-05
3948,2659,Cuvée Rare Réserve Brut,3,348.88903107217203,2022-11-11
3949,381,Lienà,4,17.163865747312485,2024-06-01
3950,2019,IXE,5,341.3514069721005,2023-09-17
3951,541,Explorer The Illegitimate,2,309.3762600421119,2023-09-09
3952,88,The Standish Single Vineyard,4,141.93204123572676,2024-05-14
3953,2982,Vinsobres,2,276.25309132358154,2024-05-16
3954,1165,Alta Max,4,170.53750526482915,2022-06-12
3955,4250,Parceto,2,134.55463486107908,2022-09-07
3956,1492,Casalvento,1,29.51018351993025,2024-05-30
3957,2234,Château Gris Les Terrasses,1,298.61849535462187,2023-01-02
3958,4332,Family Vineyards,4,46.922352173142464,2023-11-06
3959,4851,Senftenberger Freiheit,1,447.1007839238013,2024-02-22
3960,3625,Re Nero,3,135.64973917104257,2024-02-20
3961,3647,Cuvée Jean-Claude Aucoeur,1,430.0701058583228,2024-02-15
3962,4483,Whiteline No Oak,3,370.95251479604923,2023-07-18
3963,2715,Teorema,4,140.9267935961735,2023-05-10
3964,2128,Secateurs Cinsault-Shiraz-Grenache,4,188.8956163515657,2023-08-29
3965,1111,Explorer The Illegitimate,5,17.092556389665603,2023-06-08
3966,3988,Artige,5,55.51288612499868,2023-11-15
3967,330,Vi No SO2,5,351.35420506698864,2023-12-27
3968,1696,Les Gouttes d'Or Premier Cru,2,165.5827237028733,2023-07-04
3969,111,El Recurso Single Vineyard Block N°18,4,206.8351999098265,2023-05-19
3970,1851,San Alberto,3,234.65798361151266,2024-02-13
3971,3196,Le Beauregard Premier Cru,1,35.97301187069942,2023-09-20
3972,4185,South Mesa Barnwood Vineyard,1,236.3304627001952,2023-04-02
3973,448,6 meses en barrica,4,22.480496895419424,2023-09-22
3974,1600,Charm,5,462.5965676003222,2022-10-11
3975,4026,Blanc de Lynch Bages,1,443.4545637202065,2022-06-28
3976,2637,Angelliaume Domaine des Falaises,2,125.18710345643092,2023-09-01
3977,1260,Petite Ruche,1,394.8897326537866,2023-05-17
3978,1840,Grand Cuvée Brut,2,115.47165660015729,2024-03-18
3979,2132,DeMayo Vineyard,3,298.46483377435004,2022-06-22
3980,359,Forbidden,5,47.04017439946418,2024-05-23
3981,450,Villa Luigia Extra Dry Millesimato,4,51.850406920387805,2022-07-20
3982,1999,Von Den Terrassen,3,386.54875973483576,2023-10-04
3983,4348,Yarden 2T Touriga Nacional-Tinta Cão,2,363.5840558246576,2023-11-08
3984,3300,AVA Series,3,338.1382340732432,2022-07-22
3985,2989,Lot 1232,1,264.4491847793671,2023-12-01
3986,3185,Les Charmots Premier Cru,4,299.12717943488616,2024-01-29
3987,3338,Vecchie Vigne in Località Ornati,1,11.84721907336892,2022-10-24
3988,1729,Artz Vineyard,3,99.37473191364111,2023-05-11
3989,2776,Williams Vineyard,4,268.3903129460061,2023-04-30
3990,4494,La Bellalda,1,74.08044349871845,2024-04-25
3991,1002,Gran Cuvee Brut,5,448.33931250864873,2023-08-01
3992,3615,David Selby Reserve,5,186.26232255118796,2023-08-14
3993,2145,Vigna Della Casa Vecchia,5,317.684030725059,2023-09-19
3994,1613,N'Oak,1,280.40513319639933,2023-07-30
3995,529,Os Corvos da Vinha da Costa,1,325.27198617314764,2022-11-05
3996,2513,Styx Gully,1,313.68225376369514,2023-05-08
3997,4864,Cà del Pazzo,2,256.48157931841706,2024-05-14
3998,3464,Rosso di Gulfa,3,385.0568119244316,2023-05-12
3999,233,Lawrence Vineyards Altruism,2,464.8005442306921,2022-11-17
4000,345,Behler Reserve,4,450.9645081738996,2024-06-08
4001,566,Re di Renieri,4,311.63388407110875,2023-05-22
4002,4356,Gesture,2,178.51934628562594,2023-04-07
4003,643,Neuvsent,5,427.13892296296314,2022-11-07
4004,1636,Radian Vineyard,3,75.28716675871965,2023-04-19
4005,4103,Excelsior,1,417.6662788146549,2024-03-30
4006,3175,Proprietor's Reserve Blend,4,409.8990296591876,2023-09-26
4007,2942,Penny Black,5,332.2557143408289,2022-12-23
4008,4387,Squarano,1,104.32781027125239,2022-08-28
4009,4558,Zephyr Farms,1,389.1652545815454,2022-09-30
4010,304,Riesci,2,197.12256586015422,2023-11-19
4011,4432,Amphorae,2,484.46176648108184,2022-12-17
4012,1501,Central Park West,5,67.63022238508184,2023-05-11
4013,2199,Goldberg Reserve,1,344.1057670550744,2023-04-16
4014,4208,O.M.O.,1,296.7182674780083,2022-10-29
4015,3170,Auction Block,4,461.71425651974977,2022-11-10
4016,954,Rose de Saignée Brut,2,352.26716262034046,2023-05-29
4017,3546,I Sodi di San Niccolò,1,177.44404308653023,2023-02-23
4018,1387,Mesta,1,156.04588082678666,2022-08-27
4019,4432,Les Quatre Journaux,2,436.5555406837112,2024-03-27
4020,410,Aigle d'Argent,3,464.11889897782976,2023-05-17
4021,2264,Gamekeeper's,1,326.6307964534337,2023-06-30
4022,3413,Domaine Virginie Thunevin,5,283.9119916481624,2024-02-04
4023,2029,Almancenista José Luis González Obregón Amontillado del Puerto,4,448.138611239222,2023-04-05
4024,4621,Chianti Classico,4,228.29652013349173,2022-12-25
4025,783,Finca Los Tanos,4,56.27416455552584,2024-06-01
4026,816,Domaine Barville Optimum,2,227.87158144835556,2023-05-16
4027,446,Cuvée Moncuit-Delos Grand Cru Brut,3,308.22121503888303,2024-01-01
4028,1269,Caliza Syrah & Petit Verdot,3,403.2988637008485,2023-04-19
4029,3440,Croser,3,434.2442507995776,2022-06-15
4030,4696,Quadraphonic D'Anbino Vineyard,4,63.742852147595585,2023-05-21
4031,3123,Quinta dos Aciprestes,3,175.7560200908048,2022-08-05
4032,4827,Waitaki Vineyard,4,170.63245988105416,2022-09-22
4033,584,R Collection,5,247.08780468494228,2023-10-25
4034,1387,"Alcala, Highland Hills Vineyard",5,166.45432551060296,2023-04-28
4035,4732,Tête de Cuvée Fiacre Brut,5,230.38056763382875,2023-07-25
4036,571,Della Serenissima,1,86.86893553798934,2023-04-30
4037,1919,En Hommage,3,394.0581376449584,2023-03-08
4038,3547,Elite Vendimia Seleccionada,5,455.33988256602765,2022-09-22
4039,3170,Blockhouse,1,310.8297884364345,2022-10-04
4040,3136,Foral de Evora,4,407.8935959324558,2023-10-28
4041,4898,Grapeful Red,2,70.87343939366646,2023-02-08
4042,903,Château du Souzy Nouveau,5,229.44255222970062,2022-09-26
4043,2013,Clockspring Vineyard Old Vines,4,325.5663230519354,2024-02-03
4044,948,Alatus Blend,1,299.3499918829299,2023-06-11
4045,2659,Brio,1,302.90039345183476,2023-01-08
4046,1627,La Mission Premier Cru,3,469.4625972251885,2024-05-15
4047,1754,Contrada R,3,422.5814642912278,2023-01-17
4048,3465,Riven Rock Vineyard,1,482.9622420193064,2023-10-25
4049,2379,Nexus,1,468.02880559822853,2024-05-06
4050,1380,Doménica,4,296.56609601914,2023-04-08
4051,2272,Vigneto Rocche,2,246.003292716558,2023-04-04
4052,795,Heron,3,109.72748555298332,2022-12-24
4053,1272,Roasted Slope,1,20.02273694602073,2023-09-01
4054,2393,Martin Koch Six Months,5,373.923361404985,2022-12-01
4055,3904,Cuvée Icône du Château de Mercuès,5,466.3173750117843,2022-07-27
4056,1718,Perelli-Minetti Vineyard,2,23.53405030420678,2024-03-25
4057,166,Envero Gran Reserva Estate Bottled,5,39.32035757823145,2022-09-20
4058,2505,Gap's Crown,2,23.15353269248362,2024-01-06
4059,4404,Clos Saint Landelin,1,174.2517692174377,2024-03-11
4060,51,San Floriano,3,385.7033920317378,2024-01-21
4061,2630,Swan Selection,1,457.98669579129233,2023-03-23
4062,1794,Trata,1,442.38322115645747,2023-02-15
4063,968,Collinetta Vineyard,3,368.3779353991981,2023-06-28
4064,1209,Lot 807 Reserve,3,320.3510737018942,2023-01-18
4065,1698,Genevriéres Premier Cru,4,158.40833051170955,2023-03-01
4066,1424,Serendipity Block,2,322.39503803703354,2023-03-05
4067,1863,Caterina Zardini Riserva,1,345.097389966587,2023-10-19
4068,2271,Premium Select,2,363.19239562418085,2023-09-05
4069,4257,Few and Far Between Vineyard,1,100.82632925965709,2023-10-26
4070,4944,Vigneto Terre Lunghe,4,484.2933588691734,2022-10-16
4071,1981,La Colina,1,496.1861282087507,2023-12-29
4072,2504,Mortal Zin,4,159.09853848714337,2022-12-03
4073,4882,Loisium,5,428.5394756311194,2023-06-14
4074,2455,Sylvaner,2,383.05318280916237,2024-01-02
4075,1731,Quater,5,397.03979141570545,2024-03-09
4076,1813,Cuvée B,2,497.57429556269506,2022-10-23
4077,554,Norace,3,383.7264771595672,2022-08-05
4078,3949,Les Millandes Premier Cru,5,339.70453120479556,2023-07-24
4079,689,Fleur De Montagne,2,365.7537498053367,2024-04-25
4080,742,Roggeri Riserva,3,137.10355631868816,2023-01-21
4081,2740,Big Bat,2,47.557292767940844,2023-03-06
4082,3853,Sharilee,4,77.32369118218837,2024-01-02
4083,1964,Canterbury Vineyard,1,358.0326148221118,2023-02-16
4084,3480,Rastaban,3,464.75261451774344,2023-03-01
4085,4618,Reflections,4,34.58736482225327,2023-08-30
4086,4744,Uma Colección,3,78.62283247243766,2023-08-17
4087,1176,The Oracle,4,401.1346097843048,2024-01-19
4088,556,Storica Nicola Fabiano,2,453.87643947101765,2022-10-22
4089,1963,Drysack Solera Especial Sweet Old Olorosso Aged 15 Years,2,136.34339182336836,2022-08-13
4090,912,Fita Azul Celebration Reserva Secco,4,264.5729417561252,2024-02-09
4091,3705,Pickett Road Vineyard,2,444.697925634141,2023-02-09
4092,2211,Aspersa,2,302.7352063652441,2023-04-22
4093,3797,Theia Limited Edition,1,69.16221818158385,2023-07-31
4094,401,Kaseler Dominikanerberg Beerenauslese,2,91.88988548461847,2023-11-25
4095,3565,Cabernet Franc-Carménère,1,203.11166654192402,2024-01-09
4096,1881,Romeira Colheita Seleccionada,1,412.1167743967006,2022-09-07
4097,418,Director's Reserve,3,238.23518134777572,2023-12-24
4098,892,Pink Criquet,2,281.23879999382524,2023-04-30
4099,1886,Nuages,5,185.83209701862293,2024-01-09
4100,2738,Cadò,4,332.2659934580129,2023-04-01
4101,4135,30-years old Tawny,3,274.4361685976939,2024-01-10
4102,3825,Le Cygne,3,320.2656162207875,2024-04-20
4103,1356,The Mad Hatter Single Vineyard,2,261.3425705975751,2023-02-15
4104,1078,Cyrano,2,185.9893984128099,2024-02-08
4105,4276,Château des Vierres,1,323.79272560535475,2023-03-28
4106,4323,Rhinefarm Vineyard,1,139.03331425106722,2023-03-22
4107,1519,Mentor,5,26.86926533167705,2023-05-09
4108,1636,Hossfeld Coliseum,4,94.38899095991727,2024-01-30
4109,1466,Vinha da Cátedra,3,174.22845274505318,2024-05-19
4110,2050,Estate Midnight Red Wine,4,431.1321119924949,2024-05-22
4111,1764,Erdener Prälat Beerenauslese,3,388.5071053340962,2023-08-08
4112,587,WISDOM,2,460.3207172187531,2023-11-15
4113,1473,3 Meses en Barrica,1,269.4988046189578,2024-02-28
